date,regime,regime_age_true,price,log_return,realized_vol,z
2018-03-05,bull,236,103.9119033895243,0.008252681358806557,0.009483923361150438,0.8701758802282723
2018-03-06,bull,237,104.38644164959824,0.004556340387103102,0.00865616232871814,0.5263695635636069
2018-03-07,bull,238,104.37955195190554,-6.600402274668092e-05,0.008676373868101724,-0.007607328101586491
2018-03-08,bull,239,104.95807586420342,0.005527199205939828,0.00846973888004843,0.6525820080427585
2018-03-09,bull,240,104.00780229873308,-0.009095074510709473,0.008859311056728778,-1.0266119399658769
2018-03-12,bull,241,103.68372115727836,-0.0031207956790018517,0.008629665272477641,-0.3616357738642449
2018-03-13,bull,242,101.3423121459055,-0.02284110723577154,0.010477992056980467,-2.1799126313094246
2018-03-14,bull,243,101.52263183889814,0.0017777318933456829,0.010435427829525407,0.17035543941148912
2018-03-15,bull,244,101.56198195782316,0.0003875243789454148,0.010389963547487138,0.0372979536621319
2018-03-16,bull,245,101.21656233390011,-0.0034068688995632173,0.010246447836349586,-0.3324926798023844
2018-03-19,bull,246,101.93384276047097,0.007061599575991467,0.010291504557529637,0.6861581352383452
2018-03-20,bull,247,101.41506357679737,-0.005102366356574115,0.010192705171053825,-0.5005900073578388
2018-03-21,bull,248,101.95682298390952,0.005327783478559242,0.010221313060271811,0.5212425690459737
2018-03-22,bull,249,102.38468650985436,0.0041877360336262034,0.010216292004799203,0.4099076290751061
2018-03-23,bull,250,102.70236762440778,0.00309801484036441,0.008332896415929202,0.371781273368793
2018-03-26,bull,251,102.54488170803174,-0.0015345973969905099,0.00729449038115649,-0.2103776023825821
2018-03-27,bull,252,103.69389647461357,0.01114268291439661,0.007716340250094704,1.4440372706815066
2018-03-28,bull,253,103.97372801796496,0.0026949960390142977,0.007447196497244071,0.36188061373318336
2018-03-29,bull,254,103.96702035070008,-6.451517867306925e-05,0.007439285047569158,-0.008672228347285881
2018-03-30,bull,255,104.28207542308232,0.003025754436794217,0.0073122080283256705,0.4137949064185809
2018-04-02,bull,256,105.53566473486428,0.011949458872502643,0.007558659826116876,1.580896501151509
2018-04-03,bull,257,104.25607608103036,-0.012198807416154277,0.008031277761134187,-1.5189124045974405
2018-04-04,bull,258,104.51803544696016,0.002509501791087057,0.00805184012192092,0.3116681097846199
2018-04-05,bull,259,105.1368370628809,0.005903067316481401,0.008065683747458984,0.7318743830417483
2018-04-06,bull,260,104.64598230824372,-0.004679655387266525,0.007858962197578997,-0.5954546248750404
2018-04-09,bull,261,105.19803395954828,0.0052615550798539535,0.00789005455240711,0.6668591509609715
2018-04-10,bull,262,105.20491123022238,6.537238031866574e-05,0.005627216685627139,0.011617178433103142
2018-04-11,bull,263,104.15781564402975,-0.010002776830951594,0.006222489402714993,-1.6075201070792002
2018-04-12,bull,264,104.41491325630147,0.0024653054485251685,0.006224127081354573,0.39608854644218444
2018-04-13,bull,265,105.0268718265505,0.005843727043240138,0.006192916011243367,0.9436147741436717
2018-04-16,bull,266,104.81693883617736,-0.002000850630260026,0.00612248664092547,-0.3268035926588121
2018-04-17,bull,267,102.74737399777648,-0.019942093091900565,0.007657964983316765,-2.6040982343671386
2018-04-18,bull,268,101.75494135168,-0.00970590905409442,0.007908637477311192,-1.2272542624364002
2018-04-19,bull,269,101.53206709572191,-0.0021927062330036207,0.007855119312924642,-0.27914359357925855
2018-04-20,bull,270,101.29197161774051,-0.002367525976235671,0.007821355450527607,-0.30270021497053484
2018-04-23,bull,271,100.81079763847728,-0.004761685257433888,0.007872784403071403,-0.604828611282206
2018-04-24,bull,272,101.9126350218243,0.010870457538336287,0.00785115957548241,1.384567137354148
2018-04-25,bull,273,101.16902861348348,-0.0073232582236579385,0.00793116207214856,-0.923352486941937
2018-04-26,bull,274,101.61098951448535,0.0043590251632654375,0.008030462680218106,0.5428112098700454
2018-04-27,bull,275,101.44050114046968,-0.0016792628660782928,0.007970509129456169,-0.2106845169867925
2018-04-30,bull,276,102.91603646210434,0.014441044868593624,0.008205834346264785,1.759850888918693
2018-05-01,bull,277,104.88449341904298,0.018946206158499176,0.008942242536023427,2.1187309650991044
2018-05-02,bull,278,104.84794465153288,-0.0003485275641317099,0.008927908134422768,-0.039037987273627325
2018-05-03,bull,279,103.02224142078306,-0.017566253361662287,0.009646450975004143,-1.821006856011596
2018-05-04,bull,280,103.13951839049264,0.0011377180954142958,0.009617826314862372,0.11829264307426582
2018-05-07,bull,281,102.8526461624444,-0.002785275004298294,0.009522043796494257,-0.29250810685451295
2018-05-08,bull,282,102.64249645095092,-0.0020453017242170247,0.009519824987827802,-0.21484656775016134
2018-05-09,bull,283,102.1988868269986,-0.004331256803240262,0.00932736501201593,-0.46436017006523733
2018-05-10,bull,284,102.38377433153651,0.0018074606501371647,0.009315842636345323,0.19402009251266672
2018-05-11,bull,285,100.6398504400708,-0.017179939393990554,0.009835975760564258,-1.7466431203369495
2018-05-14,bull,286,100.73382114140408,0.0009332968646429211,0.00985990963871788,0.09465572189201939
2018-05-15,bull,287,100.75797961410832,0.0002397960882717246,0.0089128346879381,0.026904581613776027
2018-05-16,bull,288,100.45556871288848,-0.0030058724318637584,0.00869064753579157,-0.34587439192354436
2018-05-17,bull,289,100.67172328980708,0.002149431417156551,0.008704111485605149,0.24694438033236116
2018-05-18,bull,290,99.8198992215586,-0.008497404361650647,0.008882197314556254,-0.9566781800405398
2018-05-21,bull,291,100.20745935118268,0.003875076063226224,0.008885920005354589,0.43609171148188736
2018-05-22,bull,292,102.75450661824068,0.025100081943577823,0.010286672221919991,2.4400584953112205
2018-05-23,bull,293,103.54556778763542,0.0076690718492027935,0.01023952370424979,0.7489676346976801
2018-05-24,bull,294,103.76259486097317,0.0020937636979597423,0.01021478541515554,0.2049738308602404
2018-05-25,bull,295,103.27982306172872,-0.0046635146463816605,0.010278314666506607,-0.4537236694628941
2018-05-28,bull,296,103.2588113851675,-0.00020346485479553152,0.009771929278898707,-0.020821359732400964
2018-05-29,bull,297,103.75430209727844,0.004787055756935698,0.008804791104719685,0.5436876014434532
2018-05-30,bull,298,104.11467842571632,0.0034673445608140977,0.008850422773961544,0.39177163050506764
2018-05-31,bull,299,103.21593821449484,-0.008669687624037413,0.008134223475588972,-1.065828551435227
2018-06-01,bull,300,102.11709202509294,-0.010703165274594837,0.008477907593041312,-1.2624772276805685
2018-06-04,bull,301,101.8170983127959,-0.0029420660477699847,0.008480206022346675,-0.3469333221406624
2018-06-05,bull,302,102.14595794226112,0.0032247007912045342,0.00851167510818176,0.37885618873126675
2018-06-06,bull,303,100.80325280931386,-0.013232125604323419,0.008957723653716628,-1.4771750185476316
2018-06-07,bull,304,101.26490329276751,0.0045692631195330515,0.009019285899549272,0.5066102982456067
2018-06-08,bull,305,102.52268317893348,0.012344185232244004,0.008558436603102999,1.4423411429802986
2018-06-11,bull,306,102.0011035878114,-0.0051004406879635086,0.008663890740466277,-0.5887009475016776
2018-06-12,bull,307,98.61109436315532,-0.033799858539175755,0.011592174216217617,-2.915747978656952
2018-06-13,bull,308,98.01034729080364,-0.006110716477964682,0.011640057978739222,-0.5249730275507233
2018-06-14,bull,309,98.28822051064272,0.0028311302375184596,0.011651473651571603,0.24298473499415107
2018-06-15,bull,310,99.02609696034062,0.007479233122262852,0.01167235055423046,0.6407649502569233
2018-06-18,bull,311,100.09537388914278,0.010740049302826335,0.011903313823446534,0.9022738929785368
2018-06-19,bull,312,100.25923182127508,0.0016356795800533594,0.010348137646887662,0.15806511624295136
2018-06-20,bull,313,99.10857498938496,-0.01154318369533902,0.010370351013075412,-1.113094791177738
2018-06-21,bull,314,99.23239847765844,0.0012485922822256363,0.010353685704610325,0.12059399114941831
2018-06-22,bull,315,98.23375207040674,-0.010114694781994726,0.010491890732365458,-0.9640488106488609
2018-06-25,bull,316,97.93602161996986,-0.0030354388797060442,0.010478301305537402,-0.289688069773478
2018-06-26,bull,317,99.25893898867572,0.01341755602394822,0.010966859120493751,1.22346388118316
2018-06-27,bull,318,99.22363380199248,-0.00035575100180541423,0.010895695371050602,-0.03265060096583
2018-06-28,bull,319,99.19489391532646,-0.0002896895486287157,0.010802870989894528,-0.026815977798837345
2018-06-29,bull,320,99.06566342738364,-0.0013036431247547317,0.010606386447763586,-0.12291114708814065
2018-07-02,bull,321,99.35323288901982,0.0028986116576612386,0.010645415986298621,0.2722873076441494
2018-07-03,bull,322,100.16830386444464,0.008170301038915972,0.010810374974285752,0.7557833154123119
2018-07-04,bull,323,99.3778451795886,-0.007922606607488237,0.010555790482721148,-0.7505460268898677
2018-07-05,bull,324,99.686784705802,0.0031039142857823133,0.010522235685467195,0.29498619671381154
2018-07-06,bull,325,98.491815497207,-0.012059664261577004,0.010332829809596962,-1.1671211549788798
2018-07-09,bull,326,98.93505066110376,0.0044901275819491234,0.010403937084052534,0.43157965543945137
2018-07-10,bull,327,99.8099908766034,0.008804706382053221,0.007366212168739534,1.1952827559621915
2018-07-11,bull,328,98.20458605645024,-0.016215371835048824,0.008155281664382537,-1.9883276264838294
2018-07-12,bull,329,96.49257924066752,-0.017586809128185638,0.009026691903059766,-1.9483116646779826
2018-07-13,bull,330,96.67439767216996,0.0018825007058904779,0.00883730602188232,0.21301748533197346
2018-07-16,bull,331,96.74271125804408,0.0007063862043286493,0.00839756373440023,0.08411799263100213
2018-07-17,bull,332,96.12823311956066,-0.006371931443864191,0.008420844177013656,-0.7566855899385511
2018-07-18,bull,333,96.45561859454556,0.003399929822144818,0.008199249302806523,0.4146635498668219
2018-07-19,bull,334,95.96657595850527,-0.005083027871419227,0.008215582894172532,-0.6187056885549429
2018-07-20,bull,335,96.1739453769417,0.002158519166179386,0.008007603696030523,0.2695586904793244
2018-07-23,bull,336,97.32796570016416,0.011927882252527368,0.008497329000271541,1.403721363753975
2018-07-24,bull,337,97.82550300054707,0.00509894476035527,0.007977649651322433,0.6391537587151414
2018-07-25,bull,338,100.60768109240756,0.028043297634385254,0.010250804415448971,2.7357167786872654
2018-07-26,bull,339,100.29119005870386,-0.003150752353298633,0.01028514033039318,-0.3063402396161751
2018-07-27,bull,340,99.87215205874678,-0.004186966581321027,0.010332582085065375,-0.40521977438464607
2018-07-30,bull,341,99.59397032540828,-0.0027892647670481273,0.010338621956310344,-0.2697907689085831
2018-07-31,bull,342,99.83533792600586,0.002420584221709282,0.010181766260463514,0.23773716266779507
2018-08-01,bull,343,100.08233007749368,0.0024709399586628445,0.010029157793657189,0.24637561892042006
2018-08-02,bull,344,102.28621558557312,0.021781770832747866,0.011110143115210469,1.960530175612885
2018-08-03,bull,345,102.18283524384326,-0.0010112078098835089,0.010677850225581235,-0.09470144163109996
2018-08-06,bull,346,101.34083294129262,-0.008274291771081063,0.010890435179743236,-0.7597760451732606
2018-08-07,bull,347,100.0350047658784,-0.012969246894144134,0.011174964962557548,-1.1605626449477422
2018-08-08,bull,348,100.33513323780774,0.0029957427726253986,0.010503066516824209,0.28522553559255337
2018-08-09,bull,349,101.94282234176627,0.01589617566490128,0.010030076406043968,1.584850904557665
2018-08-10,bull,350,101.63065211310196,-0.003066907161530235,0.010113249540310723,-0.30325635190803435
2018-08-13,bull,351,100.48942919893078,-0.01129264380356985,0.010570802732829085,-1.068286306062546
2018-08-14,bull,352,100.31723770374492,-0.0017149982124220655,0.010429350515523933,-0.16443959859909937
2018-08-15,bull,353,99.77287779465703,-0.005441160856631064,0.010559369419521333,-0.5152922149472177
2018-08-16,bull,354,100.54555112086864,0.007714489000555524,0.010514951692105574,0.7336685156953613
2018-08-17,bull,355,98.43625168947378,-0.02120172210866233,0.011758922582146955,-1.8030327149914187
2018-08-20,bull,356,98.38521025044696,-0.0005186572609302368,0.011485370077178479,-0.04515808001353068
2018-08-21,bull,357,97.3937745878362,-0.010128197759018336,0.011670476120305787,-0.8678478628130691
2018-08-22,bull,358,97.07823453427636,-0.003245097655831617,0.009594727899900724,-0.3382167467057814
2018-08-23,bull,359,97.27720760140384,0.002047518036587583,0.009626156834912957,0.2127035816787726
2018-08-24,bull,360,97.33003928727264,0.0005429570379454323,0.00961542893997262,0.05646727164591561
2018-08-27,bull,361,97.76478705164472,0.004456791521805797,0.009692138408649433,0.4598357280812745
2018-08-28,bull,362,98.61373014547657,0.00864604127208269,0.009902978309010005,0.8730748470100436
2018-08-29,bull,363,98.01248351463175,-0.006115649521959324,0.009948150321077015,-0.614752423774918
2018-08-30,bull,364,96.56751538759988,-0.014852448328109828,0.008834249471383941,-1.681234877532058
2018-08-31,bull,365,96.1411855366899,-0.004424611285252189,0.008829285064008497,-0.501129055543645
2018-09-03,bull,366,95.7099449561771,-0.004495582649892869,0.008751635445271454,-0.5136848624472643
2018-09-04,bull,367,96.92466944478912,0.012611862031391849,0.009060061102813937,1.3920283636359547
2018-09-05,bull,368,98.04425221704356,0.011484856857655039,0.00947502935962211,1.212118339875317
2018-09-06,sideways,1,96.17279329677552,-0.019272426276810587,0.009407206263115732,-2.0486875420575106
2018-09-07,sideways,2,96.4689605423186,0.0030748004830838827,0.009501696618244121,0.3236054156033551
2018-09-10,sideways,3,96.64263467182596,0.001798692368924652,0.009321006250142256,0.1929719088963384
2018-09-11,sideways,4,96.97123854317812,0.003394428110072015,0.009397538856606387,0.3612039451888791
2018-09-12,sideways,5,96.72891346621218,-0.0025020651855117465,0.00935879408519148,-0.2673491010418523
2018-09-13,sideways,6,97.22100750379856,0.005074455210711166,0.00923910991314318,0.5492363721631294
2018-09-14,sideways,7,97.05687161362788,-0.0016897027079798082,0.008018975322114315,-0.21071304500963278
2018-09-17,sideways,8,99.09672511756878,0.020799282560708805,0.009351267050862483,2.2242207871488873
2018-09-18,sideways,9,99.00559081465305,-0.0009200731340863844,0.009028810885532425,-0.10190413175678428
2018-09-19,sideways,10,99.18110114354036,0.001771162059719657,0.008979460786120583,0.19724592622057166
2018-09-20,sideways,11,99.37058388874996,0.00190864965665425,0.008978720024545831,0.21257480480919605
2018-09-21,sideways,12,99.1573119595574,-0.002148534444727871,0.009007075030452252,-0.23853853081758902
2018-09-24,sideways,13,100.15052005848555,0.00996665620702012,0.009202761648846529,1.0830071001859902
2018-09-25,sideways,14,100.1203631160022,-0.00030116152915759343,0.009038022562702324,-0.03332161731930305
2018-09-26,sideways,15,100.31113334865458,0.001903595928033212,0.008893756015090409,0.21403734539190203
2018-09-27,sideways,16,99.42657435661567,-0.008857263709300168,0.008413772774093976,-1.0527101155585876
2018-09-28,sideways,17,100.9707835885193,0.015411778009836312,0.0088419895330854,1.7430215170655594
2018-10-01,sideways,18,100.74160206437816,-0.002272360440501023,0.008763693801215276,-0.25929254171179633
2018-10-02,sideways,19,100.41557244012448,-0.003241543937364589,0.008520420621540103,-0.38044412140520195
2018-10-03,sideways,20,99.6684658016571,-0.007467963134259741,0.008436521615224537,-0.8851945712772268
2018-10-04,sideways,21,100.00197110668788,0.0033405607794163494,0.006993736140398711,0.47765038776911944
2018-10-05,sideways,22,99.72142044110056,-0.0028093940117697776,0.007067403156646337,-0.3975143273279611
2018-10-08,sideways,23,98.26172271457716,-0.014745944055966213,0.00796174263828074,-1.8521000647605026
2018-10-09,sideways,24,97.33237502542642,-0.009502890870450703,0.008259895668594681,-1.1504855813835602
2018-10-10,sideways,25,96.41609864079231,-0.009458481900226906,0.00852136783238915,-1.1099722587113126
2018-10-11,sideways,26,97.64438189582138,0.01265893657639604,0.00892583356484983,1.4182357854225816
2018-10-12,sideways,27,97.63186531626154,-0.0001281935694246112,0.008915098047490808,-0.014379378526374347
2018-10-15,sideways,28,97.58105943406564,-0.0005205176184721564,0.007496061408633158,-0.06943881461172131
2018-10-16,sideways,29,97.36113017176908,-0.002256354625427452,0.007503415036540124,-0.30071035847536864
2018-10-17,sideways,30,97.6864523952004,0.0033358272973701,0.007540112124197799,0.4424108345371591
2018-10-18,sideways,31,97.6108102537524,-0.0007746360005717216,0.007513970078998555,-0.10309277152125196
2018-10-19,sideways,32,97.03350713057674,-0.005931894891644847,0.00759442524622242,-0.7810854277083654
2018-10-22,sideways,33,96.84046272709124,-0.0019914428680228996,0.0071356098466461145,-0.27908516732580596
2018-10-23,sideways,34,98.08357809682778,0.012755042611348591,0.00783171644353124,1.628639481947009
2018-10-24,sideways,35,98.3910252725517,0.003129640385028542,0.007860613292021689,0.39814201115898207
2018-10-25,sideways,36,96.44295209891642,-0.01999792974320945,0.00878912086094173,-2.2753048979083816
2018-10-26,sideways,37,96.53182106829736,0.0009210424161127365,0.007868660633447978,0.11705199385491147
2018-10-29,sideways,38,96.723308191282,0.001981703527195657,0.007925259050981364,0.25004905384768056
2018-10-30,sideways,39,96.28234769498847,-0.004569412865364245,0.007941442396012263,-0.5753882780360835
2018-10-31,sideways,40,95.78219788349834,-0.005208154795306031,0.007876885573254309,-0.6611946748331776
2018-11-01,sideways,41,95.0287163373006,-0.007897718699579176,0.007877561163595368,-1.002558854900037
2018-11-02,sideways,42,94.87570762049926,-0.0016114290201601482,0.007880043389922332,-0.20449494253051706
2018-11-05,sideways,43,95.0454359829262,0.0017873566301442627,0.0073779468089553565,0.24225664353865606
2018-11-06,sideways,44,94.9774041837448,-0.0007160381565546567,0.007144513660494622,-0.1002220991631619
2018-11-07,sideways,45,94.9346514589804,-0.00045023708833988936,0.006877053480184509,-0.06546947608262742
2018-11-08,sideways,46,95.53419035104896,0.006295422038206879,0.006349839812380011,0.9914300555949402
2018-11-09,sideways,47,95.67013182923075,0.0014219500849892053,0.006371651651677226,0.22316820860959996
2018-11-12,sideways,48,95.97476603653531,0.0031791554826238783,0.006440097164002618,0.49365023565079025
2018-11-13,sideways,49,96.28220662969704,0.0031982284018828586,0.0064917991141881844,0.49265671127945937
2018-11-14,sideways,50,97.28090350260952,0.010319174293389598,0.006887925464850189,1.4981541751648495
2018-11-15,sideways,51,98.09372679319677,0.0083207116394954,0.007144038985670549,1.164706919459008
2018-11-16,sideways,52,98.2720831997078,0.0018165734204399118,0.006999981921467962,0.2595111588601017
2018-11-19,sideways,53,97.67058119056472,-0.00613959088961638,0.007141888762314936,-0.8596592713698783
2018-11-20,sideways,54,97.78480731435384,0.0011688205443396466,0.00653322414565679,0.17890409364213603
2018-11-21,sideways,55,97.16787273681344,-0.0063290911084311445,0.0066248380174788405,-0.9553578656161248
2018-11-22,sideways,56,97.05609770256206,-0.0011509912637281893,0.0048183030338904,-0.23887896955265897
2018-11-23,sideways,57,95.40831836138084,-0.01712336895064997,0.006192618034345345,-2.765125970256968
2018-11-26,sideways,58,95.03344380935808,-0.003936899469285583,0.0062048941152555315,-0.6344829413939891
2018-11-27,sideways,59,95.0002343202562,-0.00034951162095905007,0.00614433225563044,-0.05688358090316006
2018-11-28,sideways,60,94.93219182162352,-0.0007164916799695032,0.00605111843413011,-0.11840648762190421
2018-11-29,sideways,61,95.05823516769506,0.0013268391103753799,0.005799543166906502,0.22878338382695765
2018-11-30,sideways,62,93.65262412383213,-0.014897256516599618,0.00668847335263439,-2.227302963049413
2018-12-03,sideways,63,93.78536194849426,0.0014163388076568505,0.0066818722732888145,0.2119673573107271
2018-12-04,sideways,64,95.1877682135982,0.014842660543141524,0.00752803245037935,1.9716520406860862
2018-12-05,sideways,65,95.982231536301,0.008311637782260909,0.007745483427491155,1.0730947732404015
2018-12-06,sideways,66,96.03639998995892,0.0005641999910558412,0.007626791474736132,0.07397606095889242
2018-12-07,sideways,67,96.75399195964069,0.0074443054590262745,0.007792086893669576,0.9553673567313725
2018-12-10,sideways,68,96.29370363814364,-0.004768657738404822,0.007854077016236978,-0.6071569871986774
2018-12-11,sideways,69,97.2586546782412,0.009971038774491623,0.008132768100902271,1.226032594410925
2018-12-12,sideways,70,98.61052116939808,0.013803988828397746,0.008387451918278575,1.645790516940555
2018-12-13,sideways,71,98.4863791583453,-0.0012597055282215623,0.008199508012721885,-0.15363184306510533
2018-12-14,sideways,72,97.61291309226868,-0.00890846501913378,0.008435515984386934,-1.056066402532129
2018-12-17,sideways,73,97.45634688622572,-0.0016052374390515723,0.008331634615479486,-0.19266776726732282
2018-12-18,sideways,74,97.65510072154602,0.002037337188618941,0.008340907972066788,0.24425844229931126
2018-12-19,sideways,75,96.80486964629404,-0.008744591409574115,0.008453097551793154,-1.0344836737059928
2018-12-20,sideways,76,97.5930357065018,0.008108836126372504,0.008648849404970817,0.9375624139913978
2018-12-21,sideways,77,98.08648247529663,0.005043428349875524,0.007666324065224861,0.657867878655557
2018-12-24,sideways,78,97.57499742183,-0.005228277112595757,0.007718758127025509,-0.6773469289431563
2018-12-25,sideways,79,97.91957734897171,0.0035252158213706876,0.007723284288508881,0.45643999232498716
2018-12-26,sideways,80,97.93341667132404,0.00014132357224952563,0.007712623765756667,0.018323669939273993
2018-12-27,sideways,81,98.68568097773736,0.007652033663609273,0.007831489446492325,0.9770853572479207
2018-12-28,sideways,82,100.3186918132461,0.01641217695902987,0.007421431521226094,2.2114570365689254
2018-12-31,sideways,83,100.27574408803264,-0.0004282045578855521,0.00745924188786138,-0.05740590857931295
2019-01-01,sideways,84,100.26394911960811,-0.00011763225772877256,0.006980390254845431,-0.0168518167945006
2019-01-02,sideways,85,99.34416762137926,-0.009215937941400595,0.007317407479136273,-1.2594539756980185
2019-01-03,sideways,86,100.01937827350088,0.006773688046172817,0.007397025431580579,0.9157313448259203
2019-01-04,sideways,87,99.72890574797243,-0.002908387741136385,0.007360476720183383,-0.39513578423000895
2019-01-07,sideways,88,100.37006642249789,0.006408457393381382,0.00728223803523436,0.8800120735376571
2019-01-08,sideways,89,100.25825477783056,-0.0011146148816307865,0.007068191591554821,-0.15769449189274165
2019-01-09,sideways,90,99.07459661987178,-0.0118763371143635,0.007051523662801358,-1.6842228264813608
2019-01-10,sideways,91,97.8744501797488,-0.0121875308867152,0.007577197947884528,-1.6084482641921514
2019-01-11,sideways,92,98.56277302670748,0.007008098087310456,0.0074617298465214825,0.9392055503828645
2019-01-14,sideways,93,97.3214303102114,-0.012674420017964257,0.008014880413253832,-1.581361088932177
2019-01-15,sideways,94,97.30004785588808,-0.00021973375817338638,0.00799953286005136,-0.027468323715589514
2019-01-16,sideways,95,97.8387710607173,0.005521449565637198,0.007830093097105558,0.7051575884427524
2019-01-17,sideways,96,97.61459040663895,-0.002293956478445253,0.007643526507366897,-0.30011755388488776
2019-01-18,sideways,97,96.3798577028033,-0.012729739324764199,0.008050023770960046,-1.581329408080251
2019-01-21,sideways,98,95.19602003954532,-0.012359100176672466,0.008403033788175878,-1.4707902512617848
2019-01-22,sideways,99,94.91915711299966,-0.0029125830605910277,0.008334145913307372,-0.3494758900177668
2019-01-23,sideways,100,95.27732621622609,0.003766310715587161,0.008412056435917673,0.4477277041920242
2019-01-24,sideways,101,95.35456696838556,0.0008103655175014841,0.008161017745249095,0.09929711499196718
2019-01-25,sideways,102,96.6873844625392,0.013880705586380887,0.007879832841480089,1.7615482289562934
2019-01-28,sideways,103,96.88839374922776,0.0020768027982982174,0.007923301018963994,0.2621133279333326
2019-01-29,sideways,104,96.10436361579929,-0.008125014195662115,0.008039621448459516,-1.0106214885551559
2019-01-30,sideways,105,96.41769248776372,0.003254994829671707,0.007943223539721843,0.40978260442934616
2019-01-31,sideways,106,96.10059578318608,-0.003294201233351203,0.007707134283407298,-0.42742232225579546
2019-02-01,sideways,107,95.94636341788396,-0.0016061946422053681,0.0077045423272023295,-0.2084737254975415
2019-02-04,sideways,108,96.03736772630528,0.0009480419480863788,0.00748706165884736,0.12662403373773345
2019-02-05,sideways,109,96.66984910306856,0.0065641926465514885,0.007738651515474967,0.8482346870672604
2019-02-06,sideways,110,95.7040794209938,-0.010040630797367637,0.007623153670002005,-1.3171229693136957
2019-02-07,sideways,111,95.65678529806311,-0.0004942925395226635,0.007216507371215212,-0.06849470444584718
2019-02-08,sideways,112,95.88723849306363,0.0024062698656478264,0.007013342782401151,0.34309885318681005
2019-02-11,sideways,113,95.93191214559134,0.0004657892935784152,0.006495578104811303,0.07170867412608017
2019-02-12,sideways,114,96.86413371661756,0.009670621946953784,0.006899514482234356,1.4016380387134177
2019-02-13,sideways,115,96.12045193066272,-0.007707200704554665,0.006953558323677328,-1.1083822621162367
2019-02-14,sideways,116,95.69905258236126,-0.004393714052046382,0.006991683064363034,-0.6284200830614544
2019-02-15,sideways,117,95.21647163248308,-0.005055450358606954,0.006507343772358038,-0.7768838615967314
2019-02-18,sideways,118,94.1076999215143,-0.011713077928123957,0.0064472656567755885,-1.8167512479983507
2019-02-19,sideways,119,94.79676558192956,0.007295420092515665,0.0066532332236706165,1.0965225248019717
2019-02-20,sideways,120,94.88087442412862,0.0008868609679998185,0.006596889515994674,0.13443623178007677
2019-02-21,sideways,121,95.0126302668392,0.0013876816278479446,0.0066028426968337516,0.2101642718996436
2019-02-22,sideways,122,95.6261289364338,0.0064362650075104515,0.005945627760224434,1.0825206802498342
2019-02-25,sideways,123,96.0184812201548,0.004094587701373946,0.006009357884848102,0.6813685887635306
2019-02-26,sideways,124,96.35396723952046,0.0034878836565222305,0.005785715166259149,0.6028439970330202
2019-02-27,sideways,125,95.81353438604532,-0.005624616791893326,0.0058733012459674045,-0.9576584881892743
2019-02-28,sideways,126,95.59020824035728,-0.002333561966629744,0.005851536579521756,-0.39879473278802696
2019-03-01,bear,1,98.44560844335363,0.029433806568057067,0.008833826551551257,3.3319430029887065
2019-03-04,bear,2,95.79450879044349,-0.027298833296859348,0.01090572772504802,-2.5031647575576295
2019-03-05,bear,3,96.07077622462722,0.0028798083519136794,0.010817520140831158,0.26621705477984076
2019-03-06,bear,4,93.75062394136026,-0.024446851967815902,0.01192268510579043,-2.0504485148184384
2019-03-07,bear,5,94.18848843134336,0.0046596504230560125,0.011990405409499706,0.38861491867191456
2019-03-08,bear,6,94.3306088253695,0.0015077562222405607,0.011979543008755948,0.12586091315324208
2019-03-11,bear,7,93.6405214136666,-0.007342515961747322,0.012062439904819349,-0.6087090190446247
2019-03-12,bear,8,91.58050149534988,-0.02224482763677084,0.012644472833586266,-1.759253068873231
2019-03-13,bear,9,90.4351681321814,-0.012585163492450865,0.012790222202875899,-0.9839675412066785
2019-03-14,bear,10,91.03183098058707,0.006576016592494221,0.012963531135907367,0.5072704746532736
2019-03-15,bear,11,91.90769308990907,0.009575501041609091,0.013221976496192188,0.7242110167391956
2019-03-18,bear,12,98.29223324303474,0.06716027588784942,0.020082474282535286,3.344223174046603
2019-03-19,bear,13,98.85519608852012,0.005711100343104948,0.020064331153284085,0.2846394579253228
2019-03-20,bear,14,101.90334463375696,0.030368648773910694,0.02103054137709182,1.4440260109989704
2019-03-21,bear,15,100.30043860255944,-0.015854694530976095,0.021473466505078843,-0.7383388484214315
2019-03-22,bear,16,102.6231168323835,0.022893149750071704,0.02193421262036556,1.043718785182915
2019-03-25,bear,17,102.6224810773306,-6.195066392390076e-06,0.021947828208043314,-0.00028226329884064536
2019-03-26,bear,18,101.68906723194053,-0.009137225450501722,0.022123775715820703,-0.41300479483561636
2019-03-27,bear,19,102.48086355490275,0.00775628702468464,0.0220611918106225,0.35158059869412744
2019-03-28,bear,20,103.52306908783515,0.01011839348366947,0.022067652386198695,0.4585169870628198
2019-03-29,bear,21,106.09567448821691,0.024546798927837784,0.02179643597558144,1.1261840676768247
2019-04-01,bear,22,109.1527990347416,0.028407450060584604,0.021171375496222878,1.3417857552832453
2019-04-02,bear,23,106.5831409127046,-0.023823380159771097,0.022229088579481932,-1.0717209603348623
2019-04-03,bear,24,108.97362675147622,0.022180550109108844,0.02138612184951174,1.0371469060724183
2019-04-04,bear,25,107.52456320308634,-0.013386580165332366,0.02188811269531104,-0.6115913396315843
2019-04-05,bear,26,101.66582063607176,-0.056028150086893796,0.025991860600197515,-2.15560366949906
2019-04-08,bear,27,105.45433996867466,0.036586896434960416,0.02684770987290614,1.362756697243766
